country_iso3c,year,recipient,civ_soc_aid,gov_aid,other_aid,dem_aid,dem_aid_all,country_id,elec_dem,lib_dem,delib_dem,egal_dem,participatory_dem,corruption_index,civ_soc_strength,civ_soc_part,GDPpc_vdem,exchange_rate,gini_vdem,pop_mil_vdem,pop_vdem,iso2c,country,GDPpc_WB_2010,GDPpc_ppp_WB_2011,GDPpc_growth_WB,GINI_WB,pop_WB,region,elec_dem2,lib_dem2,egal_dem2,delib_dem2,participatory_dem2,civ_soc_aid_cumul,gov_aid_cumul,other_aid_cumul,civ_soc_strength_l1,civ_soc_aid_l1,gov_aid_l1,other_aid_l1,elec_dem_l1,elec_dem2_l1,lib_dem_l1,lib_dem2_l1,delib_dem_l1,delib_dem2_l1,egal_dem_l1,egal_dem2_l1,participatory_dem_l1,participatory_dem2_l1,GDPpc_ppp_WB_2011_l1,civ_soc_aid_cumul_l1,gov_aid_cumul_l1,other_aid_cumul_l1,EU_accession,civ_soc_str_3yr,civ_soc_str_2yr,civ_soc_str_4yr,civ_soc_str_diff1,civ_soc_aid_diff1,civ_soc_cumul_diff1,gov_aid_diff1,gov_cumul_diff1,other_aid_diff1,other_cumul_diff1,civ_soc_cumul_diff1_l1,gov_cumul_diff1_l1,other_cumul_diff1_l1,civ_soc_str_3yr_l1,civ_soc_str_2yr_l1,civ_soc_aid_l1_log,gov_aid_l1_log,other_aid_l1_log,GDPpc_ppp_WB_2011_l1_log
BIH,1997,Bosnia-Herzegovina,7.141358,5.009467,1176.268791,12.150825,12.150825,150,0.34727559,0.235634176,0.237576239,0.277644644,0.218408604,0.660687039,0.881722224,0.589253386,2825.129883,1.734055877,28.76000061,3877964.3,3462634,BA,Bosnia and Herzegovina,2255.057369,4749.709751,35.39046853,NA,3752431,Europe & Central Asia,0.120600335,0.055523465,0.077086548,0.056442469,0.047702318,18.398287,44.753386,2348.476039,0.868487826,8.961367,39.743919,793.876225,0.335615876,0.112638016,0.22253263,0.049520772,0.211516319,0.044739153,0.269120173,0.072425667,0.210879866,0.044470318,3508.156669,11.489117,39.743919,1200.796235,no leverage,0.762461217,0.875105025,0.706139313,0.013234397,-1.820009,6.90917,-34.734452,5.009467,382.392566,1147.679804,15.870537,NA,793.876225,0.647611676,0.702830714,2.192922782,3.682456848,6.676927561,8.162846013
BIH,1998,Bosnia-Herzegovina,57.428747,115.686156,1211.891644,173.114903,173.114903,150,0.353880878,0.254056901,0.216998443,0.272728423,0.222606757,0.660687039,0.926121957,0.601399959,3163.340088,1.759667635,28.07000046,3816502.2,3574994,BA,Bosnia and Herzegovina,2608.198841,5493.51322,15.6599773,NA,3750485,Europe & Central Asia,0.125231676,0.064544909,0.074380792,0.047088324,0.049553768,75.827034,160.439542,3560.367683,0.881722224,7.141358,5.009467,1176.268791,0.34727559,0.120600335,0.235634176,0.055523465,0.237576239,0.056442469,0.277644644,0.077086548,0.218408604,0.047702318,4749.709751,18.630475,44.753386,2377.065026,no leverage,0.892110669,0.903922091,0.803376402,0.044399734,50.287389,57.196559,110.676689,115.686156,35.622853,1183.302657,64.337917,5.009467,1176.268791,0.762461217,0.875105025,1.965902954,1.611329522,7.070102666,8.46583879
BIH,1999,Bosnia-Herzegovina,16.35932,126.474416,1790.560569,142.833736,142.833736,150,0.360309989,0.257734524,0.220850895,0.27632948,0.225820432,0.660687039,0.942662604,0.594629467,3354.969971,1.835795403,27.38000031,3755040.1,3694115,BA,Bosnia and Herzegovina,2852.021041,6007.063206,9.348297987,NA,3759118,Europe & Central Asia,0.129823288,0.066427085,0.076357982,0.048775118,0.050994868,92.186354,286.913958,5350.928252,0.926121957,57.428747,115.686156,1211.891644,0.353880878,0.125231676,0.254056901,0.064544909,0.216998443,0.047088324,0.272728423,0.074380792,0.222606757,0.049553768,5493.51322,76.059222,160.439542,3588.95667,no leverage,0.916835595,0.934392281,0.904748653,0.016540646,-41.069427,16.127132,10.78826,126.474416,578.668925,1761.971582,73.555879,115.686156,1211.891644,0.892110669,0.903922091,4.050544997,4.750880973,7.09993776,8.611323261
BIH,2000,Bosnia-Herzegovina,14.403726,68.881356,1231.230323,83.285082,83.285082,150,0.36739071,0.267625375,0.241952615,0.288453426,0.229016513,0.660687039,0.93607306,0.602083822,3452.219971,2.122859478,26.69000015,3693578,3787258,BA,Bosnia and Herzegovina,3002.820841,6324.684961,5.287471504,NA,3766706,Europe & Central Asia,0.134975934,0.071623341,0.083205379,0.058541068,0.052448563,106.59008,355.795314,6582.158575,0.942662604,16.35932,126.474416,1790.560569,0.360309989,0.129823288,0.257734524,0.066427085,0.220850895,0.048775118,0.27632948,0.076357982,0.225820432,0.050994868,6007.063206,92.418542,286.913958,5379.517239,no leverage,0.934952541,0.939367832,0.921644961,-0.006589544,-1.955594,14.171538,-57.59306,68.881356,-559.330246,1202.641336,30.530858,126.474416,1790.560569,0.916835595,0.934392281,2.794797766,4.840040043,7.490284017,8.700691257
BIH,2001,Bosnia-Herzegovina,38.781956,48.792497,1016.492029,87.574453,87.574453,150,0.365930006,0.28301597,0.252511869,0.287363287,0.231540707,0.633655221,0.940832986,0.623035988,3548.75,2.185659647,29.96999931,3748354,3846296,BA,Bosnia and Herzegovina,3131.139402,6594.955654,4.273267286,30,3771284,Europe & Central Asia,0.13390477,0.080098039,0.082577659,0.063762244,0.053611099,145.372036,404.587811,7598.650604,0.93607306,14.403726,68.881356,1231.230323,0.36739071,0.134975934,0.267625375,0.071623341,0.241952615,0.058541068,0.288453426,0.083205379,0.229016513,0.052448563,6324.684961,106.822268,355.795314,6610.747562,no leverage,0.939856217,0.938453023,0.936422652,0.004759926,24.37823,38.549768,-20.088859,48.792497,-214.738294,987.903042,52.953494,68.881356,1231.230323,0.934952541,0.939367832,2.667486923,4.232385546,7.115769211,8.752215504
BIH,2002,Bosnia-Herzegovina,45.510577,61.25068,940.792875,106.761257,106.761257,150,0.366462966,0.279668565,0.236415311,0.291755577,0.231824555,0.633655221,0.940832986,0.623035988,3703.909912,2.078170538,28.44999981,3776049,3880775,BA,Bosnia and Herzegovina,3293.140249,6936.169591,5.17386249,NA,3775807,Europe & Central Asia,0.134295106,0.078214507,0.085121317,0.055892199,0.053742624,190.882613,465.838491,8539.443479,0.940832986,38.781956,48.792497,1016.492029,0.365930006,0.13390477,0.28301597,0.080098039,0.252511869,0.063762244,0.287363287,0.082577659,0.231540707,0.053611099,6594.955654,145.604224,404.587811,7627.239591,no leverage,0.939246344,0.940832986,0.940100409,0,6.728621,45.278389,12.458183,61.25068,-75.699154,912.203888,84.060345,48.792497,1016.492029,0.939856217,0.938453023,3.657955087,3.887576551,6.924112791,8.794060341
BIH,2003,Bosnia-Herzegovina,45.301554,88.973299,582.405592,134.274853,134.274853,150,0.366540718,0.283695943,0.255635401,0.304447508,0.230308407,0.632421087,0.940382247,0.620784362,3836.189941,1.73293221,30.89999962,3783069,3896625,BA,Bosnia and Herzegovina,3421.748431,7207.050299,3.905335705,NA,3779247,Europe & Central Asia,0.134352098,0.080483388,0.092688285,0.065349458,0.053041962,236.184167,554.81179,9121.849071,0.940832986,45.510577,61.25068,940.792875,0.366462966,0.134295106,0.279668565,0.078214507,0.236415311,0.055892199,0.291755577,0.085121317,0.231824555,0.053742624,6936.169591,191.114801,465.838491,8568.032466,no leverage,0.940682739,0.940607616,0.93953032,-4.51E-04,-0.209023,45.069366,27.722619,88.973299,-358.387283,553.816605,90.579943,61.25068,940.792875,0.939246344,0.940832986,3.81794476,4.114974951,6.846723004,8.844504969
BIH,2004,Bosnia-Herzegovina,37.975933,99.161245,805.136213,137.137178,137.137178,150,0.360964027,0.272823626,0.252794713,0.301213095,0.227821122,0.601625651,0.940382247,0.620784362,4061.429932,1.575157046,34.04000092,3781762,3905323,BA,Bosnia and Herzegovina,3628.515312,7642.552599,6.04272597,34,3781287,Europe & Central Asia,0.130295029,0.074432731,0.090729329,0.063905167,0.051902464,274.1601,653.973035,9926.985284,0.940382247,45.301554,88.973299,582.405592,0.366540718,0.134352098,0.283695943,0.080483388,0.255635401,0.065349458,0.304447508,0.092688285,0.230308407,0.053041962,7207.050299,236.416355,554.81179,9150.438058,no leverage,0.940532493,0.940382247,0.940607616,0,-7.325621,37.743745,10.187946,99.161245,222.730621,776.547226,83.045299,88.973299,582.405592,0.940682739,0.940607616,3.813341337,4.488336313,6.367167098,8.882815034
BIH,2005,Bosnia-Herzegovina,34.302795,104.88976,942.356632,139.192555,139.192555,150,0.359061527,0.282034731,0.245351678,0.300253825,0.228574998,0.625904006,0.933520118,0.598892917,4253.779785,1.572722077,35.79999924,3781274,3915238,BA,Bosnia and Herzegovina,3946.092691,8311.449274,8.752267862,NA,3781530,Europe & Central Asia,0.12892518,0.079543589,0.090152359,0.060197446,0.05224653,308.462895,758.862795,10869.34192,0.940382247,37.975933,99.161245,805.136213,0.360964027,0.130295029,0.272823626,0.074432731,0.252794713,0.063905167,0.301213095,0.090729329,0.227821122,0.051902464,7642.552599,274.392288,653.973035,9955.574271,no leverage,0.93809487,0.936951182,0.938779399,-0.006862129,-3.673138,34.070607,5.728515,104.88976,137.220419,913.767645,72.04654,99.161245,805.136213,0.940532493,0.940382247,3.636952617,4.596747263,6.691011472,8.941486936
BIH,2006,Bosnia-Herzegovina,47.955304,90.681203,890.430204,138.636507,138.636507,150,0.35173488,0.275329952,0.228217891,0.29644134,0.218449062,0.625904006,0.931906079,0.581106792,4496.180176,1.559071898,35.79999924,3781488,3926406,BA,Bosnia and Herzegovina,4162.13271,8766.4831,5.474783178,NA,3779468,Europe & Central Asia,0.123717426,0.075806582,0.087877468,0.052083406,0.047719993,356.418199,849.543998,11759.77212,0.933520118,34.302795,104.88976,942.356632,0.359061527,0.12892518,0.282034731,0.079543589,0.245351678,0.060197446,0.300253825,0.090152359,0.228574998,0.05224653,8311.449274,308.695083,758.862795,10897.9309,no leverage,0.935269481,0.932713098,0.936547672,-0.001614039,13.652509,47.723116,-14.208557,90.681203,-51.926428,861.841217,82.025911,104.88976,942.356632,0.93809487,0.936951182,3.535226838,4.652909894,6.848383793,9.025389274
BIH,2007,Bosnia-Herzegovina,30.652474,87.197249,1024.393924,117.849723,117.849723,150,0.352180384,0.274870184,0.231904544,0.298572043,0.220938725,0.625904006,0.931906079,0.576132194,5041.040039,1.429002762,33.06000137,3778409,NA,BA,Bosnia and Herzegovina,4412.233389,9293.257119,6.008954928,33.1,3774000,Europe & Central Asia,0.124031023,0.075553618,0.089145265,0.053779717,0.04881392,387.070673,936.741247,12784.16604,0.931906079,47.955304,90.681203,890.430204,0.35173488,0.123717426,0.275329952,0.075806582,0.228217891,0.052083406,0.29644134,0.087877468,0.218449062,0.047719993,8766.4831,356.650387,849.543998,11788.36111,no leverage,0.932444092,0.931906079,0.934428631,0,-17.30283,30.420286,-3.483954,87.197249,133.96372,995.804937,78.37559,90.681203,890.430204,0.935269481,0.932713098,3.87026941,4.507350092,6.791704721,9.07869099
BIH,2008,Bosnia-Herzegovina,21.863242,83.609631,490.219957,105.472873,105.472873,150,0.350095848,0.274857197,0.230363499,0.298423154,0.223259865,0.625904006,0.931906079,0.594051188,5348.540039,1.409999967,35.79999924,3773099,NA,BA,Bosnia and Herzegovina,4664.528494,9824.653144,5.718081599,NA,3763599,Europe & Central Asia,0.122567102,0.075546479,0.089056379,0.053067342,0.049844967,408.933915,1020.350878,13274.386,0.931906079,30.652474,87.197249,1024.393924,0.352180384,0.124031023,0.274870184,0.075553618,0.231904544,0.053779717,0.298572043,0.089145265,0.220938725,0.04881392,9293.257119,387.302861,936.741247,12812.75503,no leverage,0.931906079,0.931906079,0.932309589,0,-8.789232,21.631054,-3.587618,83.609631,-534.173967,461.63097,52.283528,87.197249,1024.393924,0.932444092,0.931906079,3.422713377,4.468172782,6.931856423,9.137044375
BIH,2009,Bosnia-Herzegovina,19.193773,59.008,1463.260289,78.201773,78.201773,150,0.349741339,0.285103807,0.230387853,0.29946051,0.22338969,0.625904006,0.916877768,0.594051188,5193.609863,1.360000014,35.79999924,3766579,NA,BA,Bosnia and Herzegovina,4545.039868,9572.980481,-2.561644251,NA,3746561,Europe & Central Asia,0.122319004,0.081284181,0.089676597,0.053078563,0.049902953,428.127688,1079.358878,14737.64629,0.931906079,21.863242,83.609631,490.219957,0.350095848,0.122567102,0.274857197,0.075546479,0.230363499,0.053067342,0.298423154,0.089056379,0.223259865,0.049844967,9824.653144,409.166103,1020.350878,13302.97499,no leverage,0.926896642,0.924391924,0.928149001,-0.015028311,-2.669469,18.961585,-24.601631,59.008,973.040332,1434.671302,40.824827,83.609631,490.219957,0.931906079,0.931906079,3.084806779,4.426158717,6.194854182,9.192650133
BIH,2010,Bosnia-Herzegovina,17.28684,82.27028,598.703577,99.55712,99.55712,150,0.351978182,0.288362202,0.234734998,0.299498035,0.225143089,0.625904006,0.877565838,0.60398493,5233.029785,NA,35.79999924,3759633,NA,BA,Bosnia and Herzegovina,4614.829041,9719.973777,1.535501887,NA,3722084,Europe & Central Asia,0.12388864,0.083152759,0.089699073,0.055100519,0.05068941,445.414528,1161.629158,15336.34987,0.916877768,19.193773,59.008,1463.260289,0.349741339,0.122319004,0.285103807,0.081284181,0.230387853,0.053078563,0.29946051,0.089676597,0.22338969,0.049902953,9572.980481,428.359876,1079.358878,14766.23528,no leverage,0.908783228,0.897221803,0.914563941,-0.03931193,-1.906933,17.054652,23.26228,82.27028,-864.556712,570.11459,36.248425,59.008,1463.260289,0.926896642,0.924391924,2.954585904,4.077673028,7.2884223,9.166699876
BIH,2011,Bosnia-Herzegovina,27.594276,182.726526,314.753196,210.320802,210.320802,150,0.354057973,0.288635441,0.238808972,0.30062025,0.226320972,0.625904006,0.862489119,0.60398493,NA,NA,33.83000183,NA,NA,BA,Bosnia and Herzegovina,4701.039103,9901.553536,1.868109553,33,3688865,Europe & Central Asia,0.125357048,0.083310418,0.090372534,0.057029725,0.051221182,473.008804,1344.355684,15651.10306,0.877565838,17.28684,82.27028,598.703577,0.351978182,0.12388864,0.288362202,0.083152759,0.234734998,0.055100519,0.299498035,0.089699073,0.225143089,0.05068941,9719.973777,445.646716,1161.629158,15364.93885,no leverage,0.885644242,0.870027479,0.897209701,-0.015076718,10.307436,27.362088,100.456246,182.726526,-283.950381,286.164209,44.648928,82.27028,598.703577,0.908783228,0.897221803,2.849945518,4.410009925,6.394766613,9.1819382
BIH,2012,Bosnia-Herzegovina,23.876166,65.799321,782.18651,89.675487,89.675487,150,0.354388899,0.288943717,0.236390197,0.305439526,0.226510758,0.625904006,0.862489119,0.60398493,NA,NA,35.79999924,NA,NA,BA,Bosnia and Herzegovina,4714.379267,9929.651228,0.283770536,NA,3648200,Europe & Central Asia,0.125591492,0.083488471,0.093293304,0.055880325,0.051307124,496.88497,1410.155005,16433.28957,0.862489119,27.594276,182.726526,314.753196,0.354057973,0.125357048,0.288635441,0.083310418,0.238808972,0.057029725,0.30062025,0.090372534,0.226320972,0.051221182,9901.553536,473.240992,1344.355684,15679.69205,no leverage,0.867514692,0.862489119,0.879855461,0,-3.71811,23.643978,-116.927205,65.799321,467.433314,753.597523,51.238254,182.726526,314.753196,0.885644242,0.870027479,3.31760836,5.207990642,5.751788827,9.200446947
BIH,2013,Bosnia-Herzegovina,21.050059,57.357619,992.868116,78.407678,78.407678,150,0.346762144,0.259707928,0.234054347,0.286641592,0.225039749,0.611177542,0.878216703,0.5883927,NA,NA,NA,NA,NA,BA,Bosnia and Herzegovina,4882.96142,10284.72703,3.575914101,NA,3604999,Europe & Central Asia,0.120243985,0.067448208,0.082163402,0.054781437,0.050642888,517.935029,1467.512624,17426.15769,0.862489119,23.876166,65.799321,782.18651,0.354388899,0.125591492,0.288943717,0.083488471,0.236390197,0.055880325,0.305439526,0.093293304,0.226510758,0.051307124,9929.651228,497.117158,1410.155005,16461.87856,no leverage,0.867731647,0.870352911,0.870190195,0.015727584,-2.826107,20.817871,-8.441702,57.357619,210.681606,964.279129,44.694037,65.799321,782.18651,0.867514692,0.862489119,3.172880723,4.186609519,6.662093216,9.203280633
BLR,1995,Belarus,1.121293,0.101615,244.675853,1.222908,1.222908,107,0.534207188,0.385224797,0.190925218,0.444953236,0.231794065,0.498850456,0.633877175,0.70407513,4684.560059,11.52096653,28.39999962,10156623.5,10194000,BY,Belarus,2075.649992,5460.138402,-10.10994756,NA,10194000,Europe & Central Asia,0.285377319,0.148398144,0.197983383,0.036452439,0.053728489,1.121293,0.101615,244.675853,0.652620994,0.912584,2.250946,221.035595,0.627306172,0.393513033,0.483589618,0.233858919,0.288954857,0.083494909,0.526587131,0.277294007,0.290380602,0.084320894,6074.24098,0.912584,2.250946,221.035595,no leverage,0.682641301,0.643249084,0.715679838,-0.018743819,0.208709,0.208709,-2.149331,-2.149331,23.640258,23.640258,-495.995865,-1407.904059,-16240.84297,0.867731647,0.870352911,-0.091475143,0.811350572,5.398323752,8.711812319
BLR,1996,Belarus,1.253347,NA,31.044757,NA,1.253347,107,0.47739652,0.235497679,0.152378691,0.402826651,0.174519839,0.490169787,0.576115947,0.576128664,4830.839844,13.22987652,29.5,10136008.2,10160000,BY,Belarus,2140.908852,5631.806271,3.144020462,NA,10160000,Europe & Central Asia,0.227907437,0.055459157,0.162269311,0.023219266,0.030457174,2.37464,NA,275.72061,0.633877175,1.121293,0.101615,244.675853,0.534207188,0.285377319,0.385224797,0.148398144,0.190925218,0.036452439,0.444953236,0.197983383,0.231794065,0.053728489,5460.138402,2.033877,2.352561,465.711448,no leverage,0.620871372,0.604996561,0.656009962,-0.057761227,0.132054,0.340763,NA,NA,-213.631096,-189.990838,1.462056,0.101615,244.675853,0.682641301,0.643249084,0.114482484,-2.286564117,5.499934286,8.605229417
BLR,1997,Belarus,1.675811,NA,35.749471,NA,1.675811,107,0.390352153,0.14830258,0.090808818,0.344889677,0.135799523,0.48903964,0.519658835,0.619977068,5404.97998,26.02054977,28,10115392.9,10117000,BY,Belarus,2395.10936,6300.497987,11.87348577,NA,10117000,Europe & Central Asia,0.152374803,0.021993655,0.11894889,0.008246241,0.01844151,4.050451,NA,311.470081,0.576115947,1.253347,NA,31.044757,0.47739652,0.227907437,0.235497679,0.055459157,0.152378691,0.023219266,0.402826651,0.162269311,0.174519839,0.030457174,5631.806271,3.287224,NA,496.756205,no leverage,0.576550652,0.547887391,0.595568238,-0.056457112,0.422464,0.763227,NA,NA,4.704714,-185.286124,2.016574,NA,31.044757,0.620871372,0.604996561,0.225817573,NA,3.435429937,8.636185499
BLR,1998,Belarus,3.619453,0.025296,17.536594,3.644749,3.644749,107,0.37026184,0.139286971,0.0727316,0.333113057,0.128873154,0.48903964,0.537279757,0.636554439,5882.779785,46.1276207,29.35000038,10094777.6,10069000,BY,Belarus,2608.675177,6862.297386,8.916745941,32,10069000,Europe & Central Asia,0.13709383,0.01940086,0.110964308,0.005289886,0.01660829,7.669904,0.126911,329.006675,0.519658835,1.675811,NA,35.749471,0.390352153,0.152374803,0.14830258,0.021993655,0.090808818,0.008246241,0.344889677,0.11894889,0.135799523,0.01844151,6300.497987,4.963035,NA,532.505676,no leverage,0.544351513,0.528469296,0.566732928,0.017620922,1.943642,2.706869,NA,NA,-18.212877,-203.499001,4.38268,NA,35.749471,0.576550652,0.547887391,0.516297227,NA,3.576535472,8.748383955
BLR,1999,Belarus,5.456918,1.12695,16.24413,6.583868,6.583868,107,0.348339899,0.119759484,0.068163754,0.320816807,0.112511257,0.463271382,0.552380297,0.523500077,6102.640137,249.2953339,29.60000038,10074162.3,10035000,BY,Belarus,2708.739337,7125.522961,3.835822908,31.7,10026738,Europe & Central Asia,0.121340686,0.014342334,0.102923424,0.004646297,0.012658783,13.126822,1.253861,345.250805,0.537279757,3.619453,0.025296,17.536594,0.37026184,0.13709383,0.139286971,0.01940086,0.0727316,0.005289886,0.333113057,0.110964308,0.128873154,0.01660829,6862.297386,8.582488,2.377857,550.04227,no leverage,0.53643963,0.544830027,0.546358709,0.01510054,1.837465,4.544334,1.101654,-1.123996,-1.292464,-204.791465,8.163787,NA,17.536594,0.544351513,0.528469296,1.286322909,-3.677108999,2.864289783,8.833797561
BLR,2000,Belarus,3.939459,5.961911,8.841097,9.90137,9.90137,107,0.270727079,0.097311107,0.049742895,0.282259468,0.074994393,0.463271382,0.408562159,0.402134483,6475.27002,876.75,31.17000008,10053547,10005000,BY,Belarus,2879.380069,7574.405006,6.299636506,31.2,9979610,Europe & Central Asia,0.073293152,0.009469452,0.079670407,0.002474356,0.005624159,17.066281,7.215772,354.091902,0.552380297,5.456918,1.12695,16.24413,0.348339899,0.121340686,0.119759484,0.014342334,0.068163754,0.004646297,0.320816807,0.102923424,0.112511257,0.012658783,7125.522961,14.039406,3.504807,566.2864,no leverage,0.499407405,0.480471228,0.504470262,-0.143818138,-1.517459,3.026875,4.834961,3.710965,-7.403033,-212.194498,8.483793,1.12695,16.24413,0.53643963,0.544830027,1.696884162,0.119514869,2.787731613,8.8714384
BLR,2001,Belarus,10.279861,6.190814,76.838541,16.470675,16.470675,107,0.251394902,0.09739099,0.043861603,0.273128405,0.070935606,0.454087799,0.39451135,0.349502998,6804.259766,1390,30.57999992,10004684,9970260.1,BY,Belarus,3030.94753,7973.113516,5.263892143,30.6,9928549,Europe & Central Asia,0.063199397,0.009485005,0.074599126,0.00192384,0.00503186,27.346142,13.406586,430.930443,0.408562159,3.939459,5.961911,8.841097,0.270727079,0.073293152,0.097311107,0.009469452,0.049742895,0.002474356,0.282259468,0.079670407,0.074994393,0.005624159,7574.405006,17.978865,9.466718,575.127497,no leverage,0.451817936,0.401536755,0.473183391,-0.01405081,6.340402,9.367277,0.228903,3.939868,67.997444,-144.197054,13.306736,5.961911,8.841097,0.499407405,0.480471228,1.371043404,1.785391067,2.179410964,8.93253008
BLR,2002,Belarus,7.288922,7.892486,60.575766,15.181408,15.181408,107,0.248571456,0.092226354,0.050929813,0.274836868,0.070314867,0.476765057,0.353710358,0.349502998,7177.060059,1790.916626,30.34000015,9956763,9925000,BY,Belarus,3204.198984,8428.863243,5.716082247,30.3,9865548,Europe & Central Asia,0.061787769,0.0085057,0.075535304,0.002593846,0.004944181,34.635064,21.299072,491.506209,0.39451135,10.279861,6.190814,76.838541,0.251394902,0.063199397,0.09739099,0.009485005,0.043861603,0.00192384,0.273128405,0.074599126,0.070935606,0.00503186,7973.113516,28.258726,15.657532,651.966038,no leverage,0.385594622,0.374110854,0.427291041,-0.040800992,-2.990939,6.376338,1.701672,5.64154,-16.262775,-160.459829,16.656199,6.190814,76.838541,0.451817936,0.401536755,2.330186739,1.82306658,4.34170635,8.98383035
BLR,2003,Belarus,7.79874,0.324813,60.488755,8.123553,8.123553,107,0.244006658,0.091404965,0.049922257,0.272770283,0.069327989,0.476765057,0.353710358,0.349502998,7717.830078,2051.270752,28.81999969,9909743,9873968.4,BY,Belarus,3453.963668,9085.886223,7.794918029,28.8,9796749,Europe & Central Asia,0.059539249,0.008354868,0.074403627,0.002492232,0.00480637,42.433804,21.623885,551.994964,0.353710358,7.288922,7.892486,60.575766,0.248571456,0.061787769,0.092226354,0.0085057,0.050929813,0.002593846,0.274836868,0.075535304,0.070314867,0.004944181,8428.863243,35.547648,23.550018,712.541804,no leverage,0.367310689,0.353710358,0.377623556,0,0.509818,6.886156,-7.567673,-1.926133,-0.087011,-160.54684,14.175078,7.892486,60.575766,0.385594622,0.374110854,1.986355661,2.065911168,4.103894912,9.039417195
BLR,2004,Belarus,11.241697,1.264098,93.952238,12.505795,12.505795,107,0.238487968,0.088241102,0.048867831,0.270257113,0.068002151,0.476765057,0.365924938,0.349502998,8642.730469,2160.257568,26.47999954,9863067,9824469.5,BY,Belarus,3875.783061,10195.51081,12.21261814,26.5,9730146,Europe & Central Asia,0.056876511,0.007786492,0.073038907,0.002388065,0.004624293,53.675501,22.887983,645.947202,0.353710358,7.79874,0.324813,60.488755,0.244006658,0.059539249,0.091404965,0.008354868,0.049922257,0.002492232,0.272770283,0.074403627,0.069327989,0.00480637,9085.886223,43.346388,23.874831,773.030559,no leverage,0.357781885,0.359817648,0.366964251,0.012214579,3.442957,10.329113,0.939285,-0.986848,33.463483,-127.083357,18.127853,0.324813,60.488755,0.367310689,0.353710358,2.053962182,-1.124505647,4.10245748,9.114477524
BLR,2005,Belarus,22.153455,4.357928,87.795667,26.511383,26.511383,107,0.234469317,0.090738075,0.056298314,0.268561057,0.067157992,0.476765057,0.365924938,0.349502998,9506.169922,2153.820068,27.54999924,9816354,9775591.5,BY,Belarus,4269.166024,11230.33144,10.14976732,27.6,9663915,Europe & Central Asia,0.054975861,0.008233398,0.072125041,0.0031695,0.004510196,75.828956,27.245911,733.742869,0.365924938,11.241697,1.264098,93.952238,0.238487968,0.056876511,0.088241102,0.007786492,0.048867831,0.002388065,0.270257113,0.073038907,0.068002151,0.004624293,10195.51081,54.588085,25.138929,866.982797,no leverage,0.361853411,0.365924938,0.359817648,0,10.911758,21.240871,3.09383,2.106982,-6.156571,-133.239928,32.482568,1.264098,93.952238,0.357781885,0.359817648,2.419629812,0.234358824,4.542786547,9.229702786
BLR,2006,Belarus,13.324971,2.429991,144.13358,15.754962,15.754962,107,0.227483213,0.087688536,0.047516236,0.265390916,0.065645602,0.504550024,0.322176561,0.349502998,10502.36035,2144.564209,28.28000069,9769912,9732500,BY,Belarus,4724.924542,12429.2352,10.67558665,28.3,9604924,Europe & Central Asia,0.051748612,0.007689279,0.070432338,0.002257793,0.004309345,89.153927,29.675902,877.876449,0.365924938,22.153455,4.357928,87.795667,0.234469317,0.054975861,0.090738075,0.008233398,0.056298314,0.0031695,0.268561057,0.072125041,0.067157992,0.004510196,11230.33144,76.74154,29.496857,954.778464,no leverage,0.351342145,0.344050749,0.351934199,-0.043748376,-8.828484,12.412387,-1.927937,0.179045,56.337913,-76.902015,34.565842,4.357928,87.795667,0.361853411,0.365924938,3.097993466,1.471996715,4.475012149,9.326373561
BLR,2007,Belarus,20.581302,1.768933,127.01519,22.350235,22.350235,107,0.223205622,0.088663812,0.049582767,0.263556375,0.064736863,0.525945505,0.329530975,0.349502998,11438.88965,2146.078369,29.61000061,9724162,NA,BY,Belarus,5154.86716,13560.22848,9.099459986,29.6,9560953,Europe & Central Asia,0.04982075,0.007861272,0.069461963,0.002458451,0.004190861,109.735229,31.444835,1004.891639,0.322176561,13.324971,2.429991,144.13358,0.227483213,0.051748612,0.087688536,0.007689279,0.047516236,0.002257793,0.265390916,0.070432338,0.065645602,0.004309345,12429.2352,90.066511,31.926848,1098.912044,no leverage,0.339210825,0.325853768,0.345889353,0.007354414,7.256331,19.668718,-0.661058,-0.482013,-17.11839,-94.020405,32.993689,2.429991,144.13358,0.351342145,0.344050749,2.589639794,0.887887554,4.970740508,9.427806654
BLR,2008,Belarus,15.985724,3.191226,128.045553,19.17695,19.17695,107,0.236271286,0.094235793,0.054311081,0.269070778,0.067576325,0.525945505,0.336340137,0.349502998,12638.33008,2153.820068,27.82999992,9678847,NA,BY,Belarus,5700.319385,14995.07764,10.58130516,27.8,9527985,Europe & Central Asia,0.055824121,0.008880385,0.072399083,0.002949694,0.00456656,125.720953,34.636061,1132.937192,0.329530975,20.581302,1.768933,127.01519,0.223205622,0.04982075,0.088663812,0.007861272,0.049582767,0.002458451,0.263556375,0.069461963,0.064736863,0.004190861,13560.22848,110.647813,33.695781,1225.927234,no leverage,0.329349224,0.332935556,0.338493153,0.006809162,-4.595578,15.07314,1.422293,0.94028,1.030363,-92.990042,35.654442,1.768933,127.01519,0.339210825,0.325853768,3.024382994,0.57037654,4.844306686,9.514896411
